Conditions,Bedingungen
"<p>If <strong>Relist Action</strong> is enabled, M2E Kaufland will relist Items that have been
                    stopped or finished on Kaufland if they meet the Conditions you set. (Relist Action will not
                    list Items that have not been Listed yet)</p><br>

                    <p>If the automatic relisting doesn't work (usually because of the errors returned from Kaufland),
                    M2E Kaufland will attempt to list the Item again only if there is a change of Product Status,
                    Stock Availability or Quantity in Magento.</p><br>

                    <p>More detailed information about how to work with this Page you can find
                    <a href=""%url"" target=""_blank"" class=""external-link"">here.</a></p>","<p>Wenn die <strong>Relist Action</strong> aktiviert ist, wird M2E Kaufland Artikel, die auf Kaufland
                    gestoppt oder beendet wurden, erneut auflisten, wenn sie die von Ihnen festgelegten Bedingungen erfüllen. (Die Relist Action wird
                    keine Artikel auflisten, die noch nicht gelistet wurden.)</p><br>

                    <p>Wenn das automatische Wiederauflisten nicht funktioniert (normalerweise aufgrund von Fehlern, die von Kaufland zurückgegeben werden),
                    wird M2E Kaufland versuchen, den Artikel erneut aufzulisten, nur wenn es eine Änderung des Produktstatus,
                    der Verfügbarkeit oder der Menge in Magento gibt.</p><br>

                    <p>Weitere detaillierte Informationen zur Arbeit mit dieser Seite finden Sie
                    <a href=""%url"" target=""_blank"" class=""external-link"">hier.</a></p>"
"Relist Action",Relist-Aktion
"Choose whether you want to Relist Items covered by M2E Kaufland Listings using this
                    Policy if the Relist Conditions are met.","Wählen Sie, ob Sie Artikel, die von M2E Kaufland Auflistungen abgedeckt werden, mit dieser Richtlinie erneut anbieten möchten.
                    Policy, wenn die Wiedereinstellungsbedingungen erfüllt sind."
"Relist When Stopped Manually","Bei manueller Beendigung neu auflisten"
"Choose whether you want the Automatic Relist Rules to Relist Items even
                    if they've been Stopped manually.","Wählen Sie aus, ob Sie möchten, dass die automatischen Neuauflistungsregeln Artikel neu auflisten,
                     auch wenn sie manuell gestoppt wurden."
"Relist Conditions","Bedingungen neu auflisten"
"<p><strong>Enabled:</strong> Relist Items on Kaufland automatically if they have status
                    Enabled in Magento Product. (Recommended)</p>
                    <p><strong>Any:</strong> Relist Items on Kaufland automatically with any
                    Magento Product status.</p>","<p><strong>Aktiviert:</strong> Artikel automatisch auf Kaufland neu auflisten, wenn sie im Magento-Produkt den Status
                    ""Aktiviert"" haben. (Empfohlen)</p>
                    <p><strong>Beliebig:</strong> Artikel automatisch auf Kaufland neu auflisten, unabhängig vom Status
                    des Magento-Produkts.</p>"
"<p><strong>In Stock:</strong> Relist Items automatically if Products are in Stock.
                    (Recommended)</p>
                    <p><strong>Any:</strong> Relist Items automatically regardless of Stock availability.</p>","<p><strong>Auf Lager:</strong> Artikel automatisch neu auflisten, wenn Produkte auf Lager sind.
                   (Empfohlen)</p>
                   <p><strong>Beliebig:</strong> Artikel automatisch neu auflisten, unabhängig von der Verfügbarkeit des Lagerbestands.</p>"
"Disabling this option might affect actual product data updates.
Please read <a href=""%url"" target=""_blank"">this article</a> before disabling the option.","Deaktivieren dieser Option könnte Auswirkungen auf die aktuellen Produktdatenaktualisierungen haben. Bitte lesen Sie <a href=""%url"" target=""_blank"">diesen Artikel</a>, bevor Sie die Option deaktivieren."
"<p><strong>Any:</strong> Relist Items automatically with any Quantity available.</p>
                    <p><strong>More or Equal:</strong> Relist Items automatically if the Quantity is at least equal
                    to the number you set, according to the Selling Policy. (Recommended)</p>","<p><strong>Beliebig:</strong> Artikel automatisch neu auflisten, mit jeder verfügbaren Menge.</p>
                     <p><strong>Mehr oder Gleich:</strong> Artikel automatisch neu auflisten, wenn die Menge gemäß der Verkaufsrichtlinie mindestens
                    gleich der von Ihnen festgelegten Anzahl ist. (Empfohlen)</p>"
"<p>Define Magento Attribute value(s) based on which a product must be relisted on the Channel.<br>
                    Once both Relist Conditions and Advanced Conditions are met, the product will be relisted.</p>","<p>Definieren Sie den Wert(e) des Magento-Attributs, anhand dessen ein Produkt auf dem Kanal neu aufgelistet werden muss.<br>
                    Sobald sowohl die Neulisten-Bedingungen als auch die erweiterten Bedingungen erfüllt sind, wird das Produkt neu aufgelistet.</p>"
"Please be very thoughtful before enabling this option as this functionality
                        can have a negative impact on the Performance of your system.<br> It can decrease the
                        speed of running in case you have a lot of Products with the high number
                        of changes made to them.","Bitte denken Sie sehr sorgfältig darüber nach, bevor Sie diese Option aktivieren,
                      da diese Funktion die Leistung Ihres Systems <br>negativ beeinflussen kann. Es kann die
                      Ausführungsgeschwindigkeit verringern, wenn Sie viele Produkte mit einer hohen
                      Anzahl von Änderungen haben."
"<p>Specify which Channel data should be automatically revised by M2E Kaufland.</p><br>

<p>Selected Item Properties will be automatically updated based on the changes in related Magento Attributes or
Policy Templates.</p><br>

<p>More detailed information on how to work with this Page can be found
<a href=""%url"" target=""_blank"" class=""external-link"">here.</a></p>","<p>Geben Sie an, welche Kanal-Daten von M2E Kaufland automatisch überarbeitet werden sollen.</p><br>

<p>Ausgewählte Artikel-Eigenschaften werden automatisch basierend auf den Änderungen in den entsprechenden Magento-Attributen oder Richtvorlagen aktualisiert.</p><br>

<p>Weitere detaillierte Informationen zur Arbeit mit dieser Seite finden Sie <a href=""%url"" target=""_blank"" class=""external-link"">hier.</a></p>"
"Revise Conditions","Bedingungen überarbeiten"
"Automatically revises Item Quantity on Kaufland when Product Quantity, Magento Attribute
                    used for Item Quantity or Custom Quantity value are modified in Magento or Policy Template.
                    The Quantity management is the basic functionality the Magento-to-Kaufland integration is based on
                    and it cannot be disabled.","Die Artikelmenge auf Kaufland wird automatisch überarbeitet, wenn die Produktmenge, das Magento-Attribut,
                    das für die Artikelmenge verwendet wird, oder der benutzerdefinierte Mengenwert in Magento oder der Richtlinienvorlage geändert wird
                     Die Mengenverwaltung ist die grundlegende Funktionalität, auf der die Magento-zu-Kaufland-Integration basiert,
                     und sie kann nicht deaktiviert werden."
"Conditional Revise","Bedingte Überarbeitung"
"Revise When Less or Equal to","Überarbeiten wenn kleiner oder gleich"
"Set the Item Quantity limit at which the Revise Action should be triggered.
                    It is recommended to keep this value relatively low, between 10 and 20 Items.","Legen Sie den Grenzwert für die Artikelmenge fest, bei dem die Aktion ""Überarbeiten"" ausgelöst werden soll.
                    Es wird empfohlen, diesen Wert relativ niedrig zu halten, zwischen 10 und 20 Artikeln."
"Automatically revises Item Price on Kaufland when Product Price, Special Price or Magento Attribute
                    used for Item Price are modified in Magento or Policy Template.","Ändert automatisch den Artikelpreis bei Kaufland, wenn der Produktpreis, der Sonderpreis oder das Magento-Attribut
                    die für den Artikelpreis verwendet werden, in Magento oder im Policy Template geändert werden."
"Automatically revises Item Title on Kaufland when Product Name,Magento Attribute
                    used for Item Title or Custom Title value are modified in Magento or Policy Template.","Überarbeitet automatisch den Artikeltitel bei Kaufland, wenn Produktname, Magento-Attribut
                    das für den Artikeltitel oder den Wert des benutzerdefinierten Titels verwendet wird, in Magento oder in der Richtlinienvorlage geändert werden."
"Automatically revises Item Description on Kaufland when Product Description, Product Short
                    Description or Custom Description value are modified in Magento or Policy Template.","Überarbeitet automatisch die Artikelbeschreibung bei Kaufland, wenn die Werte für Produktbeschreibung, Produktkurzbeschreibung
                    Description oder Custom Description Wert in Magento oder Policy Template geändert werden."
"Automatically revises Item Image(s) on Kaufland when Product Image(s)
                    or Magento Attribute used for Product Image(s) are modified in Magento or Policy Template.","Überarbeitet automatisch Artikelbild(er) auf Kaufland, wenn Produktbild(er)
                    oder das Magento-Attribut, das für das/die Produktbild(er) verwendet wird, in Magento oder im Policy Template geändert wird."
"Categories / Attributes","Kategorien / Attribute"
"Automatically revises Item Categories/Attributes on Kaufland when Categories/Attributes
                    data or Magento Attributes used for Categories/Attributes are modified.","Überarbeitet automatisch Artikelkategorien/Attribute auf Kaufland, wenn Kategorien/Attribute
                    Daten oder Magento-Attribute, die für Kategorien/Attribute verwendet werden, geändert werden."
"<br/>Disabling this option might affect synchronization performance. Please read
             <a href=""%url"" target=""_blank"">this article</a> before using the option.","<br/>Das Deaktivieren dieser Option könnte sich auf die Leistung der Synchronisierung auswirken. Bitte lesen Sie <a href=""%url"" target=""_blank"">diesen Artikel</a>, bevor Sie die Option verwenden."
"Set the Conditions when M2E Kaufland should stop Listings on Kaufland.<br/><br/>
                    If all Conditions are set to No or No Action then no Kaufland Items using this Synchronization
                    Policy will be Stopped.
                    If all Options are enabled, then an Item will be Stopped if at least one of the Stop
                    Conditions is met.<br/><br/>
                    More detailed information about ability to work with this Page you can find
                    <a href=""%url"" target=""_blank"" class=""external-link"">here.</a>","Set the Conditions when M2E Kaufland should stop Listings on Kaufland.<br/><br/>
                    If all Conditions are set to No or No Action then no Kaufland Items using this Synchronization
                    Policy will be Stopped.
                    If all Options are enabled, then an Item will be Stopped if at least one of the Stop
                    Conditions is met.<br/><br/>
                    More detailed information about ability to work with this Page you can find
                    <a href=""%url"" target=""_blank"" class=""external-link"">here.</a>"
"Stop Action","Aktion stoppen"
"Enable to automatically stop the Item(s) when the Stop Conditions are met.","Aktivieren Sie diese Option, um das/die Objekt(e) automatisch anzuhalten, wenn die Anhaltebedingungen erfüllt sind."
"Stop Conditions","Bedingungen anhalten"
"Stop When Status Disabled","Anhalten, wenn Status Deaktiviert"
"Automatically stops an Item that is on Kaufland if Status is changed to 'Disabled' in Magento.","Stoppt automatisch einen Artikel, der auf Kaufland ist, wenn der Status in Magento auf 'Deaktiviert' geändert wird."
"Stop When Out Of Stock","Anhalten, wenn nicht vorrätig"
"Automatically stops an Item that is on Kaufland if Stock Availability is changed
                    to 'Out of Stock' in Magento.","Stoppt automatisch einen Artikel, der sich bei Kaufland befindet, wenn die Lagerverfügbarkeit
                    in Magento auf 'Nicht vorrätig' geändert wird."
"Stop When Quantity Is","Anhalten, wenn die Menge erreicht ist"
"No Action","Keine Aktion"
"Less or Equal","Weniger oder gleich"
"Automatically stops an Item on Kaufland if Quantity according to the
                     Selling Policy is changed <b>and</b> it meets the selected Conditions.","Automatisch stoppt ein Artikel auf Kaufland, wenn die Menge gemäß der Verkaufsrichtlinie geändert wird <b>und</b> es den ausgewählten Bedingungen entspricht."
"<p>Define Magento Attribute value(s) based on which a product must be stopped on the Channel.<br>
                    Once at least one Stop or Advanced Condition is met, the product will be stopped.</p>","<p>Definieren Sie den Wert(e) des Magento-Attributs, anhand dessen ein Produkt auf dem Kanal gestoppt werden muss.<br>
Sobald mindestens eine Stop- oder erweiterte Bedingung erfüllt ist, wird das Produkt gestoppt.</p>"
"Stop When Meet","Anhalten bei Treffen"
"Switching the store view may initiate an update of products on the channel!","Switching the store view may initiate an update of products on the channel!"
"When you switch a store view for a listing, an automatic update of product parameters may be triggered. If product values in the new Store View are different from the current ones (e.g. Price, Description), these changes will be synchronized to the channel based on the rules set in the Synchronization policy.","When you switch a store view for a listing, an automatic update of product parameters may be triggered. If product values in the new Store View are different from the current ones (e.g. Price, Description), these changes will be synchronized to the channel based on the rules set in the Synchronization policy."
"Clear Log(s)","Log(s) löschen"
"Delete Listing(s)","Auflistung(en) löschen"
"Total Items","Gesamtanzahl der Artikel"
"Active Items","Aktive Artikel"
"Inactive Items","Inaktive Artikel"
Products,Produkte
"Link To This Product","Link zu diesem Produkt"
"From the list below you should select a Magento Product to which you would like the Item
                 to be linked. Click on Link To This Product link to set accordance.","Wählen Sie aus der unten stehenden Liste ein Magento-Produkt aus, mit dem der Artikel
                 verknüpft werden soll. Klicken Sie auf Link To This Product (Mit diesem Produkt verknüpfen), um die Einstellungen vorzunehmen."
"Move To This Listing","Zu dieser Auflistung wechseln"
"
                      Item(s) can be moved to a Listing within the same Kaufland Account and Storefront.<br>
                You can select an existing M2E Kaufland Listing or create a new one.<br><br>

                <strong>Note:</strong> Once the Items are moved, they will be updated
                 based on the new Listing settings.
                 ","
                      Artikel können in eine Auflistung innerhalb desselben Kaufland-Kontos und -Storefronts verschoben werden.<br>
                Sie können eine bestehende M2E Kaufland-Auflistung auswählen oder eine neue erstellen.<br><br>

                <strong>Hinweis:</strong> Sobald die Artikel verschoben sind, werden
                 sie basierend auf den neuen Auflistungseinstellungen aktualisiert.
                 "
"Listing Type","Art der Auflistung"
Unmanaged,Unverwaltet
"Products Import Is in Progress","Produkt-Import läuft"
"Are you sure you want to create empty Listing?","Sind Sie sicher, dass Sie eine leere Auflistung erstellen wollen?"
"View Mode","Ansicht Modus"
"Listing Settings Customization","Auflistung Einstellungen Anpassung"
"Set Category (manually)","Kategorie festlegen (manuell)"
"Product Title",Produkttitel
"Category Selected","Kategorie Ausgewählt"
"Category Not Selected","Kategorie Nicht ausgewählt"
"Edit Category","Kategorie bearbeiten"
"Reset Category","Kategorie zurücksetzen"
"Set Kaufland Category","Kaufland-Kategorie einstellen"
"To proceed, the category data must be specified.","Um fortzufahren, müssen die Kategoriedaten angegeben werden."
"<h3>
 Do you want to set up a Rule by which Products will be automatically Added or
 Deleted from the current M2E Kaufland Shop Listing?
</h3>
Click <b>Start Configure</b> to create a Rule or <b>Cancel</b> if you do not want to do it now.
<br/><br/>
<b>Note:</b> You can always return to it by clicking Auto Add/Remove Rules Button on this Page.","<h3>
 Möchten Sie eine Regel einrichten, nach der Produkte automatisch hinzugefügt oder
 aus dem aktuellen M2E Kaufland Shop Listing gelöscht werden?
</h3>
Klicken Sie auf <b>Start Configure</b>, um eine Regel zu erstellen oder auf <b>Cancel</b>, wenn Sie dies jetzt nicht tun möchten.
<br/><br/>
<b>Hinweis:</b> Sie können jederzeit dorthin zurückkehren, indem Sie auf dieser Seite auf die Schaltfläche Regeln automatisch hinzufügen/entfernen klicken."
"Since most of the Products already exist in Kaufland Catalog, M2E Pro makes it possible
                 to find them and to make a link between your Magento Products and existing Kaufland Products.","Da die meisten Produkte bereits im Kaufland-Katalog vorhanden sind, ermöglicht es M2E Pro
                                                                                                                         sie zu finden und eine Verbindung zwischen Ihren Magento-Produkten und bestehenden Kaufland-Produkten herzustellen."
"You can use a Manual Search for each added Product by clicking on the icon in the EAN Column of the Grid.",
"Also you can use Automatic Search for added Product(s) by choosing","Sie können auch die automatische Suche für hinzugefügte Produkt(e) durch Auswahl von"
"Search EAN Automatically","Automatisch EAN suchen"
"Option in a mass Actions bulk. The Search will be performed based on the Product Identifiers Settings","Option in einer Massenaktion. Die Suche wird auf der Grundlage der Einstellungen für Produktidentifikatoren durchgeführt"
"You can always set or change Settings of the source for EAN","Sie können jederzeit die Einstellungen der Quelle für EAN festlegen oder ändern"
"The process of Automatic Search might be time-consuming, depending on
                  the number of added Products the Search is applied to.","Der Prozess der automatischen Suche kann zeitaufwendig sein, abhängig von
                                                                                   der Anzahl der hinzugefügten Produkte, auf die die Suche angewendet wird."
"Search Values",Suchwerte
"Search Status",Suchstatus
Completed,Erledigt
"Not Found","Nicht gefunden"
Searching...,"Suche wird ausgeführt..."
"Not Set","Nicht festgelegt"
"<p>After an M2E Kaufland Shop listing is configured and created, Magento Products should
                    be added into it. <br> The Products you add to the Listing will further be
                    Listed on Kaufland.</p><br>
                    <p>There are several different options of how Magento products can be found/selected
                    and added to the Listing.</p>","<p>Nachdem ein M2E Kaufland Shop Eintrag konfiguriert und erstellt wurde, sollten Magento Produkte
                    hinzugefügt werden. <br> Die Produkte, die Sie dem Auflistung hinzufügen, werden weiter
                    auf Kaufland gelistet.</p><br>
                    <p>Es gibt verschiedene Möglichkeiten, wie Magento Produkte gefunden/ausgewählt werden können
                    und zum Auflistung hinzugefügt werden können.</p>"
Manual,Manuell
Automatic,Automatisch
more,mehr
"Last Action was completed.","Die letzte Aktion wurde abgeschlossen."
"Using a Grouped View Mode, the logs records which are not older than %date are
            displayed here in order to prevent any possible Performance-related issues.","Bei Verwendung eines gruppierten Ansichtsmodus werden die Protokollsätze, die nicht älter als %date sind
            angezeigt, um möglichen Leistungsproblemen vorzubeugen."
"Only messages with a unique Product ID","Nur Nachrichten mit einer eindeutigen Produkt-ID"
Listing,Auflistung
Message,Nachricht
"Run Mode",Lauf-Modus
Separated,Getrennt
Grouped,Gruppiert
"Only messages with a unique Order ID","Nur Nachrichten mit einer eindeutigen Auftrags-ID"
"Please correct the column format and try again.","Bitte korrigieren Sie das Spaltenformat und versuchen Sie es erneut."
"Show Advanced Filter","Erweiterte Filter anzeigen"
"Advanced Filter","Erweiterte Filter"
"Hide Advanced Filter","Erweiterte Filter ausblenden"
"Attribute Set Name","Attributsatz Name"
Apply,Anwenden
"Magento Inventory (MSI) is enabled.
                M2E Kaufland will update your product quantity based on Product Salable QTY. Read more
                <a target='_blank' href='%url'>here</a>.","Magento Inventory (MSI) ist aktiviert.
                 M2E Kaufland wird Ihre Produktmenge basierend auf der Produktverkaufsmenge aktualisieren. Lesen Sie mehr dazu
                 <a target='_blank' href='%url'>hier</a>."
"Please enter correct Product ID or SKU.","Bitte geben Sie die richtige Produkt-ID oder SKU ein."
"Please enter correct Product ID.","Bitte geben Sie die richtige Produkt-ID ein."
"Edit Shipping Address","Lieferadresse bearbeiten"
"As M2E Kaufland was not able to find appropriate Product in Magento Catalog,
                     you are supposed to find and map it manually.","Da M2E Kaufland im Magento-Katalog nicht in der Lage war, das passende Produkt zu finden,
                     sollten Sie es manuell finden und abbilden."
"Magento Order can be only created when all Products of
                     Order are found in Magento Catalog.","Magento-Bestellung kann nur erstellt werden, wenn alle Produkte von
                     Bestellung im Magento-Katalog gefunden werden."
"Create Date",Erstellungsdatum
"From Date","Von Datum"
"To Date","Bis dato"
Reimport,Reimport
"(in progress)","(in Bearbeitung)"
"M2E Kaufland provides an automatic order synchronization as basic functionality.
Use manual order import as an alternative only in <a href=""%url"" target=""_blank"">these cases</a>.","M2E Kaufland bietet eine automatische Bestellsynchronisierung als grundlegende Funktionalität an.
Verwenden Sie die manuelle Bestelleingabe nur als Alternative in <a href=""%url"" target=""_blank"">diesen Fällen</a>."
Main,Haupt
"Settings saved","Gespeicherte Einstellungen"
"Product Identifier",Produkt-Kennung
"Kaufland uses EAN to associate your Item with its catalog. Select Attribute where the
                     Product ID values are stored.","Kaufland verwendet EAN, um Ihren Artikel mit seinem Katalog zu verknüpfen. Wählen Sie ein Attribut aus, in dem die
                     Produktkennung gespeichert wird."
"Default Config",Standard-Konfiguration
"<p>Have any questions regarding the use of M2E Kaufland, its functionality, technical aspects, or billing?
                You can always find answers in our
                <a href=""%1"" target=""_blank"" class=""external-link"">documentation</a> or
                <a href=""%2"" target=""_blank"" class=""external-link"">Knowledge Base</a>
                created specifically for M2E Kaufland clients. There is also a
                <a href=""%3"" target=""_blank"" class=""external-link"">YouTube channel</a>
                with helpful video guides.</p>
                <p>In case you cannot find a solution to your problem within the available resources,
                feel free to reach out to M2E Kaufland Support Team by clicking Contact Us. If your subscription plan
                does not include a ticket system, you will receive an email with the plan's terms
                in response to your request.</p>","<p>Haben Sie Fragen zur Nutzung von M2E Kaufland, dessen Funktionalität, technischen Aspekten oder Abrechnung?
                Sie finden Antworten in unserer
                <a href=""%1"" target=""_blank"" class=""external-link"">Dokumentation</a> oder in der
                <a href=""%2"" target=""_blank"" class=""external-link"">Wissensdatenbank</a>,
                die speziell für M2E Kaufland-Kunden erstellt wurde. Es gibt auch einen
                <a href=""%3"" target=""_blank"" class=""external-link"">YouTube-Kanal</a>
                mit hilfreichen Videoanleitungen.</p>
                <p>Falls Sie in den verfügbaren Ressourcen keine Lösung für Ihr Problem finden können,
                wenden Sie sich gerne an das M2E Kaufland Support-Team, indem Sie auf Kontaktieren Sie uns klicken. Wenn Ihr Abonnementplan
                kein Ticketsystem umfasst, erhalten Sie eine E-Mail mit den Bedingungen des Plans
                als Antwort auf Ihre Anfrage.</p>"
All,Alle
"The Log includes information about synchronization of
                             M2E Kaufland Listings, Orders, Storefronts, Unmanaged Listings.","Das Protokoll enthält Informationen über die Synchronisation von
                             M2E Kaufland Auflistungen, Bestellungen, Schaufenster, nicht verwalteten Auflistungen."
"Fatal Error","Fataler Fehler"
Task,Aufgabe
Detailed,Ausführlich
"<p>Here you can provide global settings for the Module Interface, Inventory, Price.
Recommendations for the tracking direct database changes can also be found below.
Read the <a href=""%url"" target=""_blank"">article</a> for more
details.</p><br>
<p>Click <strong>Save Config</strong> if you make any changes.</p>","<p>Hier können Sie globale Einstellungen für die Modul-Schnittstelle, das Inventar und die Preise festlegen.
Empfehlungen zum Verfolgen direkter Datenbankänderungen finden Sie ebenfalls weiter unten.
Lesen Sie den <a href=""%url"" target=""_blank"">Artikel</a> für weitere Details.</p><br>
<p>Klicken Sie auf <strong>Konfiguration speichern</strong>, wenn Sie Änderungen vornehmen.</p>"
"Products Thumbnail","Produkte Vorschaubild"
"Do Not Show","Nicht anzeigen"
Show,Anzeigen
"Choose whether you want to see Thumbnail Images for Products on the
                    Add Products and View Listing Pages.","Wählen Sie, ob Sie Miniaturbilder für Produkte auf den Seiten
                    Seiten ""Produkte hinzufügen"" und ""Auflistung anzeigen"" sehen möchten."
"Help Information",Hilfe-Informationen
"<p>Choose whether you want the help information to be available at the top of
                    each M2E Kaufland Page.</p><br>
                    <p><strong>Please note</strong>, it does not disable the help-tips
                    (the icons with the additional information next to the main options).</p>","<p>Wählen Sie aus, ob Sie möchten, dass die Hilfsinformationen oben auf
                   jeder M2E Kaufland-Seite verfügbar sind.</p><br>
                    <p><strong>Bitte beachten Sie,</strong> dass dies die Hilfetexte nicht deaktiviert
                    (die Symbole mit den zusätzlichen Informationen neben den Hauptoptionen).</p>"
"Restore All Helps & Remembered Choices","Alle Hilfen und erinnerten Entscheidungen wiederherstellen"
"Quantity & Price","Menge & Preis"
"Manage Stock ""No"", Backorders","Lagerbestand verwalten ""Nein"", Rückstände"
Disallow,Ablehnen
Allow,Erlauben
"Choose whether M2E Kaufland is allowed to List Products with unlimited stock or that are
                    temporarily out of stock.<br>
                    <b>Disallow</b> is the recommended setting for Kaufland Integration.","Wählen Sie, ob M2E Kaufland Auflistungen von Produkten mit unbegrenztem Bestand oder von Produkten, die
                    vorübergehend nicht auf Lager sind..<br>
                    <b>Ausschließen</b> ist die empfohlene Einstellung für die Kaufland-Integration."
"Quantity To Be Listed","Noch aufzulistende Menge"
"Set a number to List, e.g. if you have Manage Stock ""No"" in Magento Product and set this Value
                    to 10, 10 will be sent as available Quantity to the Channel.","Legen Sie eine Zahl für die Auflistung fest, z.B. wenn Sie in Magento Product Manage Stock ""No"" haben und diesen Wert
                    auf 10 setzen, wird 10 als verfügbare Menge an den Channel gesendet."
"Convert Magento Price Attribute","Magento-Preisattribut konvertieren"
"<p>Choose whether Magento Price Attribute values should be converted automatically.
                    With this option enabled, M2E Kaufland will provide currency conversion based on Magento
                    Currency Settings.</p>
                    <p><strong>For example</strong>, the Item Price is set to be taken from Magento Price
                    Attribute (e.g. 5 USD).<br>
                    If this Item is listed on Storefront with a different Base Currency (e.g. GBP),
                    the currency conversion is performed automatically based on the set exchange rate
                    (e.g. 1 USD = 0.82 GBP).<br>
                    The Item will be available on Channel at the Price of 4.1 GBP.</p>","<p>Wählen Sie aus, ob Magento-Preisattributwerte automatisch konvertiert werden sollen. Mit dieser Option aktiviert,
                  wird M2E Kaufland Währungsumrechnung basierend auf den Magento-Währungseinstellungen
                  durchführen.</p>
                   <p><strong>Zum Beispiel:</strong> Der Artikelpreis wird aus dem
                  Magento-Preisattribut übernommen (z.B. 5 USD).<br>
                  Wenn dieser Artikel in einem Schaufenster mit einer anderen Basiswährung (z.B. GBP)
                  aufgeführt ist, wird die Währungsumrechnung automatisch basierend auf dem festgelegten Wechselkurs durchgeführt
                  (z.B. 1 USD = 0,82 GBP).<br>
                  Der Artikel wird auf dem Kanal zum Preis von 4,1 GBP verfügbar sein.</p>"
"Help Blocks have been restored.","Die Hilfe-Blöcke wurden wiederhergestellt."
"<p>To use M2E Kaufland, you need to register on M2E Accounts and generate a
License Key.</p><br>

                    <p>Your email address used during the initial setup of M2E Kaufland automatically
                    registers you on
                    M2E Accounts. After logging in, you can manage your Subscription and Billing information.</p><br>

                    <p>License Key is a unique identifier of M2E Kaufland instance which is generated automatically
                    and strictly associated with the current IP and Domain of your Magento.</p><br>

                    <p>The same License Key cannot be used for different domains, sub-domains or IPs.
                    If your Magento Server changes its location, the new License Key must be obtained and provided
                    to M2E Kaufland License section. Click <strong>Save</strong> after the changes are made.</p><br>

                    <p><strong>Note:</strong> If you need some assistance to activate your M2E Kaufland instance,
                    please contact Support Team at <a href=""mailto:support@m2epro.com"">support@m2epro.com</a>.</p>","<p>Um M2E Kaufland zu verwenden, müssen Sie sich bei M2E Accounts registrieren und einen Lizenzschlüssel generieren.</p><br>

                <p>Ihre E-Mail-Adresse, die während der erstmaligen Einrichtung von M2E Kaufland verwendet wurde, registriert Sie
                 automatisch bei M2E Accounts. Nach dem Einloggen können Sie Ihr Abonnement und Ihre
                 Abrechnungsinformationen verwalten.</p><br>

                 <p>Der Lizenzschlüssel ist ein eindeutiger Identifikator der M2E Kaufland-Instanz, der automatisch generiert wird und
                 streng mit der aktuellen IP und dem Domainnamen Ihres Magento verbunden ist.</p><br>

                 <p>Derselbe Lizenzschlüssel kann nicht für verschiedene Domains, Subdomains oder IPs verwendet werden. Wenn
                 sich der Standort Ihres Magento-Servers ändert, muss ein neuer Lizenzschlüssel erhalten und im Lizenzabschnitt von
                 M2E Kaufland bereitgestellt werden. Klicken Sie nach den Änderungen auf <strong>Speichern</strong>.</p><br>

                 <p><strong>Hinweis:</strong> Wenn Sie Hilfe benötigen, um Ihre M2E Kaufland-Instanz zu aktivieren, kontaktieren
                Sie das Support-Team unter <a href=""mailto:support@m2epro.com"">support@m2epro.com</a>.</p>"
"License Key","License Key"
"Associated Email","Zugehörige E-Mail"
"This email address is associated with your License.
                        You can also use it to access
                        <a href=""%url"" target=""_blank"" class=""external-link"">M2E Accounts</a>.","Diese E-Mail-Adresse ist mit Ihrer Lizenz verknüpft.
                       Sie können sie auch verwenden, um auf
                       <a href=""%url"" target=""_blank"" class=""external-link"">M2E Accounts</a> zuzugreifen."
"Manage License","Lizenz verwalten"
"Valid Location","Gültiger Standort"
"Your Domain","Ihre Domain"
Domain,Domain
"Your IP","Ihre IP"
IP(s),IP(s)
Additional,Zusätzlich
Refresh,Aktualisieren
"Use Existing License","Vorhandene Lizenz verwenden"
"Change License","Lizenz ändern"
"Internal Server Error","Interner Serverfehler"
"New License Key","Neuer License Key"
"First Name",Vorname
"Last Name",Nachname
Phone,Telefon
"Postal Code",Postleitzahl
"Set preferences for automatic clearing of Log data, then click <strong>Save</strong>.
                    You may clear the relevant logs manually by clicking <strong>Clear All</strong>.","Legen Sie die Einstellungen für das automatische Löschen von Protokolldaten fest und klicken Sie dann auf <strong>Speichern</strong>.
                   Sie können die entsprechenden Protokolle auch manuell löschen, indem Sie auf <strong>Alle löschen</strong> klicken."
"M2E Kaufland Listings Logs & Events Clearing","M2E Kaufland Auflistungen Logs & Events Clearing"
"Enables automatic clearing of Log data. Can help reduce Database size.","Ermöglicht die automatische Löschung von Protokolldaten. Kann helfen, die Datenbankgröße zu reduzieren."
"Keep For (days)","Aufbewahrungsdauer (Tage)"
"Specify for how long you want to keep Log data before it is automatically cleared.","Geben Sie an, wie lange Sie die Protokolldaten aufbewahren möchten, bevor sie automatisch gelöscht werden."
"Orders Logs & Events Clearing","Auftragsprotokolle und Ereignislöschung"
"Synchronization Logs & Events Clearing","Synchronisationsprotokolle und Ereignisse löschen"
"Clear All","Alles löschen"
"Please enter a valid value greater than 14 and less than 90 days.","Bitte geben Sie einen gültigen Wert ein, der größer als 14 und kleiner als 90 Tage ist."
"<p>Here you can manage the Module and Automatic Synchronization running, enable Channels you want to sell on.
Read the <a href=""%url"" target=""_blank"">article</a> for more details.</p>","<p>Hier können Sie das Modul und die automatische Synchronisierung verwalten und die Kanäle aktivieren, auf denen Sie verkaufen möchten.
Lesen Sie den <a href=""%url"" target=""_blank"">Artikel</a> für weitere Details.</p>"
Module,Modul
